at_gw1,at_gw2,at_gw3,window,rip,gw1,gw2,gw3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.358046767,0.129475632,0.880806356,7,1.942566281,1.984549155,1.169630308,1.951535641,0.942309914,2.735897363,-0.62962672,-1.929484652,-1.220214928,-3.521434346
0.344458642,0.777309502,0.287161161,10,1.957069748,1.780056667,1.023497294,1.578384572,1.103410912,3.062949616,-0.829545851,-2.261692327,-1.367613251,-3.83949104
0.048599293,0.11592361,0.294815977,3,0.932670299,0.590603338,1.942081661,0.967868998,1.984369309,3.179459006,-2.658308654,-4.20255094,0.460667277,-1.43232927
0.319968709,0.890464949,0.055342207,8,1.479404008,1.690927906,0.604164721,0.997162824,1.146020801,3.438936875,-0.892853324,-2.819780984,-1.395421861,-4.072907814
0.637621127,0.195542019,0.356235491,5,1.029181648,1.067461059,0.730349439,1.590660345,1.287470676,2.039796159,0.953851709,-1.94454838,1.197040861,-1.96460939
0.225649863,0.822646851,0.16075756,4,1.449085317,1.73233453,1.266886941,0.750088922,1.547144539,2.95335357,-1.305712411,-2.225882704,-1.76731759,-3.631881846
0.679620156,0.236407854,0.315627933,10,1.585396763,1.669706342,1.885876071,0.942134457,0.973611099,3.038951639,0.930680252,-2.118344784,0.346590225,-3.930848031
0.456562595,0.364812584,0.017955177,5,0.530695984,1.137888054,1.973682119,1.129910188,2.730093979,2.830714818,-0.736405935,-3.735955113,4.661564257,2.713682859
0.327314619,0.021724828,0.526279916,5,1.88288941,1.776384926,0.658329746,1.953595167,1.036009428,3.387443649,-0.729774736,-2.68693833,-1.277407833,-4.110303064
0.018460188,0.924028856,0.749359386,12,1.530970268,1.252512828,0.712374092,1.7780758,2.592045039,3.173134035,-2.512091865,-2.650093108,-2.638874378,-3.748162754
0.169583957,0.132097064,0.430914143,2,0.823850464,1.125442766,0.643411471,0.502432843,1.724417036,3.108634215,-2.071594859,-4.705924995,1.456618561,0.91251627
0.778019538,0.739039507,0.295203113,4,0.704478951,1.50376533,0.860743647,1.738317252,3.040036546,1.713082299,1.560318564,-1.230588788,4.200787901,2.167320261
0.293349164,0.898983091,0.939469445,4,1.027647654,1.444565657,0.53935534,1.564641527,0.957055672,1.642068213,-0.994120469,-1.710858796,-0.557925126,-1.258523046
0.765729018,0.918924359,0.237606606,4,1.292605658,1.732700879,1.755364123,1.592845433,1.850960163,1.543629572,1.833129374,0.0336941,1.343074859,-2.148464912
0.162817897,0.398245398,0.05347993,12,1.101331475,1.590218206,1.257564079,0.779397679,1.980628736,3.792378446,-1.818180544,-3.519526766,-2.140649807,-4.187428508
0.570612493,0.356924945,0.038718697,10,1.15947099,0.710111133,1.940053387,1.505821753,0.567444778,3.301166502,0.284943448,-2.452276759,-0.092798651,-4.178699224
0.285276728,0.291421374,0.857927335,11,0.786600357,1.312581357,1.007334453,1.187711794,1.558628643,2.376887616,-1.594397033,-3.410373676,1.824050728,1.314270891
0.234056768,0.853094808,0.653075427,9,1.578261974,1.269457369,1.013286487,1.043928564,1.564838826,2.810017412,-1.403100334,-2.163223003,-1.724504666,-3.4443517
0.949459879,0.453253988,0.277180397,3,0.941063966,1.16344783,1.057749027,1.54605196,3.496412127,1.062043398,2.68739624,-0.61390567,3.802927997,-0.056087746
0.610915648,0.371593724,0.772204697,6,1.403603756,1.068205526,1.194971461,1.436710213,0.88923124,2.174457393,0.801332912,-1.170838694,0.359407261,-2.986240604
0.242347018,0.319120646,0.05842703,3,1.52722033,0.921732649,1.754058336,0.550621958,1.400929282,3.698729824,-1.258948529,-3.101902679,-1.478541125,-4.317349067
0.935616455,0.929219586,0.752430734,12,1.183435945,1.318746848,1.742404757,0.636940156,2.133760883,1.419559492,2.055575206,0.467978776,1.638358149,-1.392691267
0.615132478,0.79952994,0.7331383,10,1.103174403,1.011385014,0.783529505,1.645525427,0.703729812,1.751547011,0.541124715,-0.936071324,0.108918466,-2.428083431
0.515323579,0.706727794,0.840910793,3,1.840864553,0.538750999,0.638272881,1.54776212,0.651163219,1.964388328,0.296190412,-1.016772391,-0.010649624,-2.594877527
0.487631265,0.384871077,0.439703634,2,1.632683988,0.7038376,1.792240197,1.192426975,0.714958788,2.770318146,0.110352603,-1.877890301,-0.202301783,-3.537383424
0.563746913,0.838728697,0.489044969,5,1.985231157,1.557812359,1.708134867,1.522762672,0.702376733,1.729552661,0.620438653,-0.445973696,0.051237427,-2.5427488
0.339457277,0.210644067,0.003221529,5,0.546937808,1.904785855,1.615466066,1.746466651,1.934881075,3.157685436,-1.267099999,-4.581740751,2.993824146,1.744422539
0.80644674,0.37792637,0.366550482,9,1.437879946,1.11226005,0.721808928,1.077094552,1.713358472,2.228674518,1.645680328,-1.21105986,1.273423418,-2.914000173
0.513594083,0.902177988,0.190968399,4,1.228997137,1.118065,1.925882193,1.91457081,0.56517075,2.024969327,0.335730447,-0.783333192,-0.146342813,-2.938441323
0.669910458,0.077092402,0.815536615,4,0.646049196,1.357749888,1.848236183,1.254279698,2.789576694,2.170245317,0.823813678,-2.501982064,4.29857607,2.266253863
0.022466248,0.888050063,0.14766221,6,1.237363062,0.656736619,1.725799645,0.706558376,2.46673257,2.81417368,-2.493774378,-2.188178626,-2.385316705,-3.399702164
0.60835254,0.486006263,0.799933254,12,1.395136651,1.685441384,1.53765,1.870626551,0.602753837,2.14948796,0.420524244,-1.066385749,-0.197070282,-3.029894026
0.713519842,0.813288037,0.445732538,7,1.325966667,1.950743708,1.913110827,1.957607029,1.351828068,1.656351726,1.359357377,-0.229650724,0.778018336,-2.483651991
0.770204284,0.729191947,0.454011081,12,1.640684499,1.193096475,1.378054107,0.644309131,1.27674909,1.951588931,1.205273074,-0.822568644,0.72633415,-2.662212769
0.746692419,0.246845885,0.892137688,9,1.530194758,1.12718133,1.365504506,0.611047745,1.383561337,2.392810446,1.326094806,-1.461155443,0.914219249,-3.191107314
0.317427359,0.369454619,0.561162092,3,1.900042349,1.373994579,0.840599859,1.002848896,1.051042496,3.252473846,-0.797462797,-2.630287462,-1.204830051,-3.86454707
0.742173956,0.395631262,0.924633617,10,1.333032954,1.894175319,0.66849398,0.726772289,1.285957934,2.09766912,1.277232529,-1.086904182,0.668190144,-2.817795173
0.797828325,0.09422171,0.049589676,9,1.86833518,0.736597486,0.786321121,1.816416547,1.670462891,3.032530508,1.566490365,-2.108666017,1.288251283,-3.857935535
0.544956202,0.64738121,0.028681015,3,1.546125201,0.68454459,1.39497057,1.091292454,0.742129589,2.596115027,0.478773729,-1.641665888,0.131175401,-3.390854488
0.920273716,0.265198183,0.567616746,13,0.81693882,0.999868082,0.671813761,0.509130075,2.890606675,1.764846436,1.59549115,-1.653031452,3.848288381,1.9128112
0.269888194,0.987677702,0.047254297,13,0.636357334,0.929988987,0.812398245,1.094104136,2.449343958,3.040822504,-2.082228208,-4.232130456,3.632269506,2.893104296
0.876750715,0.367152442,0.686874569,2,1.364860389,0.649760937,1.35114599,1.412256316,2.695530049,1.714664228,2.266019934,-0.33783626,2.246707951,-2.272703597
0.805993409,0.062635586,0.81969994,2,1.216814046,1.863343457,1.59916208,1.925978884,2.268512047,2.054657276,1.944959311,-0.839104958,1.627599493,-2.920924368
0.89284009,0.706063762,0.03781186,8,1.05744118,0.510258842,1.729836831,0.673499805,2.453986632,1.260007562,2.103429955,-0.456623166,2.443308571,-1.194605102
0.801761374,0.548177918,0.681059501,10,1.908758968,1.546837168,0.706793195,1.560216169,1.605850564,1.853551373,1.570477153,-0.655675729,1.058437546,-2.53608436
0.086546908,0.618102398,0.778163775,13,1.788755492,0.533296974,1.0138286,1.14093466,2.20253477,3.304410395,-2.230073096,-2.869119819,-2.1247134,-3.784605939
0.794902209,0.603208491,0.892494149,4,1.516882021,1.646332003,1.73318607,1.38517454,2.02961205,1.365232259,1.99702037,0.256995358,1.545970502,-1.859251713
0.605180254,0.64586735,0.383466005,11,0.535511575,1.222883109,1.488898593,1.650418354,2.798879514,2.435548017,-0.206235852,-2.514062592,4.720486444,3.123778812
0.19184748,0.128660306,0.65408935,7,0.700265816,1.417101775,1.246577654,1.8147788,1.931511849,2.639628647,-2.125559092,-3.853782915,2.170119764,1.490566833
0.75510745,0.629729862,0.470323089,5,0.730680322,1.299043772,0.756279181,1.612385036,2.894991896,1.751025496,1.388274656,-1.267843675,4.073490752,2.236445359
0.220122553,0.613495273,0.4216806,2,1.255453215,1.327256246,0.75203644,1.536208532,1.556323524,3.321394062,-1.379252456,-2.702119963,-1.691705909,-3.929196101
0.223974684,0.933550789,0.319328015,8,1.935784519,1.62650839,0.660302375,1.30420043,1.62026222,3.353916314,-1.415697345,-2.755936771,-1.835214532,-3.982769959
0.27209277,0.630406841,0.899831061,12,1.782225333,0.564605146,1.829222927,1.032277496,1.41414494,2.508235897,-1.336925108,-1.747295621,-1.438180441,-3.191681068
0.204795245,0.63609846,0.810537467,8,0.90662885,0.522250852,1.134949624,1.893912616,1.571277745,1.614057741,-1.878837109,-2.225731549,1.337251188,0.292921343
0.086993116,0.993671447,0.929184295,5,1.171458565,0.706782718,0.852283393,1.44422818,2.163906645,2.443309881,-2.145105169,-1.881532523,-2.129752336,-2.96304962
0.708035971,0.354896903,0.887449822,6,0.600100918,0.537190969,1.996580776,0.626527491,3.622915464,2.464835105,0.721928794,-2.215351676,5.871468543,3.424779654
0.195364828,0.368633921,0.094282177,7,1.109538193,1.322548573,1.606338129,1.290329662,1.717298498,3.6579627,-1.560767158,-3.191076727,-1.868337835,-4.240318149
0.412766604,0.197233199,0.942975058,13,1.195847956,0.858100798,0.677222438,1.478141028,0.883369266,2.858215968,-0.673554782,-2.228821376,-0.998459183,-3.486990662
0.513493996,0.318221472,0.915738487,9,0.718596963,1.189928944,0.797943352,1.645403253,1.967304078,2.064909419,-0.34263493,-2.290381206,3.284719102,2.373208296
0.898635155,0.151662614,0.305502484,11,1.092548063,0.892461251,1.040289062,0.643689704,2.072418356,2.160237711,1.933752072,-1.524863124,1.682153363,-2.588603467
0.163699143,0.869472237,0.784980088,5,1.768919551,1.51086099,1.556828483,1.273307615,1.868103823,2.166811218,-1.68443431,-1.300372717,-2.029872981,-2.884934148
0.965646299,0.858976401,0.909819169,11,0.649731042,0.664600445,1.99191176,1.033685985,4.023573769,2.630426264,1.784857631,0.076201599,5.899937634,3.762097402
0.742759933,0.774758656,0.458240041,11,0.76892038,1.970351649,0.544690268,0.742203961,2.073684304,1.862314457,0.958880472,-1.737932085,2.838180732,2.222262232
0.934533895,0.90770495,0.7583177,12,1.938534733,1.482037016,1.364929458,0.544747623,2.127039199,1.477481107,2.062891011,0.255106728,1.606145434,-1.544308492
0.202024895,0.05117003,0.389886297,3,1.67268894,1.909456278,1.101839641,1.308317155,1.681311639,4.041917421,-1.44127119,-3.465766762,-1.914769485,-4.680763734
0.213409334,0.668531896,0.460544863,8,1.519635082,1.665973515,1.759883731,1.26549803,1.676343421,2.814226593,-1.470673437,-2.003985236,-1.892513901,-3.5969086
0.341935544,0.481657548,0.243552417,2,1.53470962,1.015761106,1.054267818,1.736151454,0.969972093,3.296144878,-0.701481237,-2.547025985,-1.010530331,-4.005810383
0.69944892,0.556621803,0.13767455,5,1.360400841,1.651704987,1.981872702,0.606757482,1.408392684,2.13334489,1.407728276,-0.975182912,0.870297916,-2.966471533
0.469507496,0.714385238,0.021319597,12,1.454791849,0.819255228,1.100692915,0.909551238,0.651143993,3.034056024,-0.341344633,-2.290850851,-0.705034926,-3.727554573
0.986613605,0.0330818,0.445459699,8,0.678912969,1.640358308,1.225168574,0.699714388,3.849481021,2.026362482,2.424156581,-1.872763797,5.073866945,2.470143882
0.037446197,0.095311884,0.984478344,3,1.014001224,1.078494901,1.332563866,1.989116516,2.128654244,2.278143711,-2.525263005,-2.59039612,-1.235484047,-1.743675739
0.194676471,0.475969558,0.431782186,7,1.802401563,0.939933958,1.613893314,1.168153189,1.686648156,3.262159302,-1.583956741,-2.60745802,-1.766813956,-3.934038123
0.085976307,0.809387092,0.084565111,3,1.003713115,0.588894579,0.713744308,1.51640995,1.81452187,2.987888632,-2.309280669,-3.6419168,-0.495360156,-2.05193561
0.459812646,0.647202166,0.943562764,9,0.822269739,1.631315743,1.760182847,0.932282225,1.19121326,1.471972144,-0.439118748,-1.558424246,1.806814328,1.331870343
0.334780035,0.10952692,0.356021255,6,0.973346136,1.259031844,0.668618894,1.035843993,0.832627294,2.738213245,-0.882019102,-3.454008357,0.306905629,-1.466008219
0.890330045,0.434149024,0.484311154,6,1.022442955,1.094168451,1.517011262,0.782032201,2.712569176,1.214871729,2.343126081,-0.708059538,2.724286967,-0.978874827
0.453370775,0.867378547,0.598111848,12,0.730966373,1.663897755,0.83192608,1.828732148,1.500006312,1.934903386,-0.741961795,-2.314985724,2.335958036,1.837487748
0.043137707,0.815253758,0.701845429,12,0.962440986,1.965638042,0.623112348,1.305014309,2.186885118,2.638248336,-2.544692641,-3.432743697,-1.269056338,-1.173316349
0.398361631,0.910952293,0.43787296,8,1.749883166,1.55361236,1.233299577,1.766192327,0.772391382,2.359459245,-0.472564738,-1.393876989,-0.990949916,-3.198452031
0.87727415,0.754409275,0.45484289,2,1.703144124,1.289552465,0.853377637,1.28103492,2.708322699,1.565399366,2.314303399,0.049493341,2.17337072,-1.873555063
0.776717337,0.902502615,0.13196417,3,1.580353708,0.529650425,1.934895912,1.052708545,1.987965833,1.473328469,1.774669671,0.146283423,1.615159257,-1.861552073
0.558209943,0.245505246,0.252864462,5,1.307012641,0.512144525,0.510041328,0.867573325,0.708523414,2.970249011,0.512113434,-2.272858,0.183917327,-3.594830634
0.380153395,0.181064136,0.956494878,6,0.816529939,1.62943075,1.764957589,1.288986362,1.186194342,1.943668064,-0.756871791,-2.603942959,1.663840897,0.733851139
0.573794939,0.827780388,0.302653226,12,1.407569165,1.673533661,0.817672378,1.972957503,0.536819262,2.703818322,0.245336492,-1.737376809,-0.372211653,-3.575484396
0.053299233,0.843048743,0.632599944,3,0.900013846,0.824458529,1.81060881,1.417685732,1.998393993,1.447616921,-2.665317385,-1.822900783,0.616715364,0.425358275
0.361503927,0.30032765,0.722991044,12,0.714782962,1.660596417,1.740427457,1.456755361,1.553734692,2.269581965,-1.257681924,-3.083224693,2.167990836,1.454487342
0.403994034,0.141743149,0.061585802,10,1.575919946,1.696070607,0.875354026,0.510598919,0.834341474,3.826080063,-0.520460792,-3.259333385,-1.078395026,-4.43071665
0.341227146,0.757214561,0.740066072,11,0.657413224,1.624202607,1.124806552,0.819882794,1.776355668,2.581062054,-1.414792453,-3.039142013,2.57384894,2.984505468
0.847847683,0.322315258,0.975127838,5,0.797770805,1.613246449,0.667032291,0.539621855,3.070401815,1.797034518,2.04429761,-0.909860439,3.817511901,2.347844145
0.986179464,0.645849996,0.593877074,12,1.05306179,1.576100467,1.247292473,1.082306223,2.512020697,1.223809497,2.306710029,-0.26035976,2.190560259,-1.08830697
0.046339061,0.80538574,0.65540296,9,1.220671944,1.199401226,0.737664981,1.450849295,2.449282491,3.353885982,-2.368444576,-2.878123676,-2.500924394,-3.897025178
0.473012531,0.29895288,0.329106469,12,0.590509473,1.04988169,1.247317639,1.462651088,2.518715883,2.807260411,-0.960308776,-3.8626728,4.264996891,2.5483237
0.226438843,0.619990036,0.807370478,10,1.71993339,0.822755637,1.144733278,1.749055838,1.586126812,2.641741947,-1.492708037,-1.946358021,-1.653826847,-3.31532146
0.310882785,0.780843847,0.9292665,2,1.546475045,1.730493366,0.580391962,1.446954143,1.129833989,2.444174748,-0.838141574,-1.680307542,-1.311528132,-3.03500938
0.841252327,0.053239526,0.082638837,10,0.709098657,1.374379048,1.855140444,1.252824625,2.990373559,2.269157297,1.436336375,-3.111192333,4.187565886,0.94020818
0.653808167,0.73250666,0.7468791,10,1.522147352,1.98455357,1.905267709,1.016693972,0.851217724,1.743096334,0.813237903,-0.488678074,0.162135614,-2.550308027
0.79498729,0.345281565,0.444294132,13,1.666683233,1.832921264,1.974145562,0.96414205,1.311839753,2.633697258,1.279871076,-1.611815029,0.667675283,-3.563464581
0.829342079,0.237780269,0.992253248,7,0.927451016,0.985239773,0.842720464,1.772040356,2.586267909,1.004450697,1.798095403,-0.429681222,3.11270734,0.592631713
0.579115038,0.147566445,0.214781392,5,0.787246169,1.721254384,1.674424059,1.877117363,1.737775196,2.245615127,0.455293453,-2.978208807,2.600078088,0.03151821
0.416256295,0.58345014,0.434784202,13,0.840123775,1.677284484,1.593255463,1.617911192,1.08663372,1.866504134,-0.852987779,-2.447370997,1.338197919,0.208677774
0.297445521,0.713035339,0.959434519,3,0.858101985,1.603950016,1.375195657,1.89394316,1.138800453,1.252637831,-1.15480254,-1.1429699,1.067805048,1.085857935
0.876221774,0.514300755,0.43048526,10,1.957170925,0.9164389,1.452940609,0.976039572,2.023552975,1.9904622,1.915221251,-0.81337154,1.606000614,-2.593261185
0.532551378,0.083653192,0.982047828,12,1.910738926,0.541317538,1.103004264,1.967827634,0.533628632,2.456501385,-0.046101875,-1.621009283,-0.378654679,-3.204578576
0.096522966,0.626987044,0.588858139,3,0.699384779,1.171922225,1.051899928,1.481860261,2.285702591,2.622294731,-2.738348259,-3.677546151,2.306033853,2.159829864
0.073794759,0.702984177,0.009367127,12,1.628725251,0.831879625,1.286196736,1.103716607,2.291753911,3.772738593,-2.267237002,-3.255954719,-2.277552567,-4.341280619
0.809247287,0.80860418,0.141107042,6,1.559834484,1.820706654,1.165487965,1.513328725,1.999749249,1.905583775,1.987860229,-0.576655546,1.483166103,-2.588610059
0.187398664,0.559696633,0.652026462,12,0.8704994,0.851187497,1.024379619,1.182847265,1.682619536,2.293883416,-2.08020327,-3.342813878,1.274578449,0.410607067
0.685416393,0.629407229,0.5196428,11,1.318767707,0.601032611,0.932163993,0.937028763,0.959532455,2.266734071,0.80477204,-1.345812546,0.459012808,-2.979854537
0.724385031,0.169801869,0.82423303,12,0.815369212,0.561318252,1.188582544,0.554296651,2.395773849,1.947918679,0.602544562,-2.570692414,3.710890951,1.454334907
0.590626696,0.569916092,0.811736456,13,1.083835588,1.853496348,1.299133841,1.122285618,0.53080321,1.977394488,0.25857142,-1.39323799,-0.279959219,-2.472439872
0.791173697,0.078837056,0.690424891,7,0.667618619,1.106516825,1.587084068,1.436348642,3.246625845,1.979241839,1.349615009,-2.222479975,4.781793884,2.141025679
0.228627663,0.384530239,0.369490657,8,0.502176977,1.201797897,1.953134898,0.787181688,2.729224709,3.310137831,-2.34388765,-4.467642488,4.057850531,3.407713998
0.741590494,0.389124569,0.296605707,3,0.945767412,0.527706515,0.574688465,0.96298659,2.383082586,1.340715351,1.407730617,-1.504479027,2.921696648,0.073238423
0.13853487,0.830133126,0.903514994,2,1.901206662,1.083827126,1.227851979,0.856357618,1.949068177,2.568999396,-1.848935215,-1.9130486,-2.021247815,-3.089661443
0.198529496,0.137712558,0.886418124,2,0.993277875,1.748240436,1.596940124,1.295666336,1.400091143,2.488719171,-1.592052298,-2.851876673,-0.748507451,-1.722601017
0.152204482,0.98308198,0.427354201,8,1.260453421,1.89146613,1.115579811,1.140432024,2.004066964,2.91789616,-1.78974849,-2.230159953,-2.225000418,-3.603620865
0.32150238,0.072136611,0.991932529,6,1.733169238,1.788329973,1.075924542,0.618614229,1.086909477,3.549437005,-0.800820933,-2.979209864,-1.334828235,-4.151907872
0.143224868,0.238357076,0.443848081,4,1.689249866,1.287078306,1.468989073,1.140204545,1.94404593,3.792515034,-1.801349953,-3.219675577,-2.058525774,-4.420621419
0.948215282,0.536600901,0.66225052,10,1.818329969,1.080500898,1.09257359,0.789066898,2.43035146,1.714406023,2.310708884,-0.337464176,2.015961774,-1.947018044
0.494859956,0.271992435,0.237025849,12,1.5291158,1.07251,0.817030254,0.70531432,0.587921034,3.404189413,-0.194524373,-2.776199263,-0.645126884,-4.032505303
0.772557066,0.719412951,0.365005756,10,0.696669455,1.377711722,1.327358533,1.121535515,2.731002676,1.881400046,1.046500526,-1.453177141,4.010308952,2.476623972
0.315710406,0.757332996,0.427716128,11,1.723146811,1.512132842,0.870349667,1.520925467,1.256877319,3.088314125,-1.028684795,-2.370196555,-1.473864293,-3.794358497
0.322991436,0.912309229,0.785363584,7,1.015757341,0.557528286,1.991608286,1.664928365,0.884019713,0.864349161,-1.016314012,-0.452938542,0.160153875,-0.629542055
0.634146859,0.344041179,0.981072044,2,0.549852267,1.892957864,0.922580375,1.778513582,2.701856436,2.576586934,0.520601413,-1.454074224,4.149841964,3.851993404
0.423202988,0.925944078,0.282968998,3,0.522927862,1.100997328,0.610915192,0.712194321,2.771404874,3.466768188,-0.960344253,-3.649024855,4.707407932,4.686887857
0.74970573,0.07046565,0.134690072,3,0.741301886,1.090058907,0.56372759,1.474005157,3.015848673,1.923203931,1.319259307,-2.381333043,4.317555272,1.631626501
0.121188952,0.382387105,0.389164693,8,1.227147981,1.355870954,1.119799377,0.766351973,2.104421841,3.890243043,-1.973413195,-3.429034306,-2.225218576,-4.422110939
0.869093525,0.175480915,0.81152084,6,0.817068843,1.19502527,1.78585099,1.414799265,3.195905292,1.327977091,2.061528408,-1.278702635,4.109417282,0.990993413
0.484482799,0.886172112,0.022594697,8,1.996415935,1.091122519,0.962174862,0.728436134,0.488000012,2.628467261,-0.032205421,-1.819862028,-0.488024024,-3.346534171
0.716553621,0.11170698,0.723718569,5,1.793379523,0.900417036,1.759205361,1.777601446,1.513420391,2.401024639,1.452506792,-1.350641653,1.086720984,-3.307082391
0.170171512,0.968490499,0.572027672,9,1.813182949,1.790715005,1.178554033,0.536604045,1.92120995,2.837487349,-1.715389793,-2.200648536,-2.134057659,-3.462030148
0.310326837,0.439160649,0.53286443,11,1.077478451,0.830311687,1.891044868,0.636454239,1.132231096,2.758681634,-1.123507516,-2.528753088,-1.030955346,-3.003479445
0.593237931,0.824247527,0.43309277,9,0.790300559,1.523797123,1.17452744,1.602987193,1.69774761,1.480810861,0.250223157,-1.581761742,2.628676454,1.340562223
0.009596052,0.510457396,0.161485537,12,1.798502445,1.511016563,1.454928265,0.71254285,2.669251578,3.980028193,-2.548275443,-3.491339264,-2.759987322,-4.539078061
0.438193084,0.801865572,0.818209713,6,0.73422644,1.249651703,0.591068154,0.923160249,1.788064488,2.303242936,-0.574888074,-2.545400878,2.945158676,2.75472874
0.049082337,0.379483734,0.149393895,2,1.899944761,1.241330303,0.509844595,0.641062497,2.421979699,4.446624196,-2.33180328,-4.178588815,-2.482968081,-4.787877721
0.540146922,0.988122143,0.14755018,7,1.175295649,0.712490752,1.087601313,0.907253392,0.558735383,2.144119108,0.301430108,-1.211280607,-0.058713512,-2.889757571
0.156760857,0.687580146,0.32233805,2,0.605006534,1.975931621,0.537558467,1.327525746,1.994882986,3.29317958,-2.33745901,-4.726059852,1.941888048,2.722681621
0.514273593,0.463362706,0.572189718,8,1.158109078,0.840381255,1.668374297,1.377278505,0.478878204,2.482533388,0.110807466,-1.599721718,-0.284833996,-3.319324032
0.532247512,0.939145557,0.217528577,13,1.645787093,0.984029091,0.707876636,1.468356905,0.54309245,2.84569944,-0.078044159,-2.032602477,-0.52390282,-3.59661076
0.850084134,0.138250093,0.15536849,7,1.167533229,0.959344576,1.473657267,0.613001867,2.154316307,2.635843975,2.053795351,-1.72266495,1.778291096,-3.379597981
0.123745231,0.959441405,0.618039152,7,1.861414357,1.508092016,1.593988241,1.191133751,2.095957727,2.315367567,-1.939912749,-1.496934795,-2.243961917,-3.033740367
0.147869719,0.277454472,0.597703592,11,1.365351303,1.556534732,1.83506504,1.113527862,2.039262207,3.643926234,-1.873286599,-3.009266982,-2.201027369,-4.332147767
0.600824527,0.676201302,0.347416403,13,1.55797345,1.126216087,1.621232409,1.969799635,0.563975795,2.538372373,0.268955113,-1.499100709,-0.22737464,-3.463726117
0.186213909,0.06505908,0.404602566,8,1.404594353,1.743119708,1.394436242,0.630179909,1.819431038,4.257692874,-1.613669635,-3.763562088,-2.034704584,-4.828401956
0.118497336,0.893912562,0.09911815,7,1.888102092,1.402211766,1.958729009,0.742150315,2.110818028,2.579735287,-1.971934228,-1.770706331,-2.238107276,-3.313637656
0.550732563,0.474348386,0.530328633,9,0.865838356,0.502372664,1.175553596,1.846060837,1.755720828,1.561497589,-0.057117534,-2.077718127,2.850081603,0.435587603
0.431111238,0.420425258,0.574585676,7,1.347931024,0.638832674,1.30393427,1.316199561,0.60296194,2.788355729,-0.309022789,-2.012959528,-0.608945463,-3.509087672
0.059783133,0.360031588,0.317926445,2,1.29000321,1.29383673,1.665208523,1.695516528,2.374499994,3.727678835,-2.272045003,-3.075294078,-2.450807794,-4.419790335
0.630799111,0.522212419,0.41233412,7,1.82194703,1.925242132,1.372343505,0.972851785,0.907788006,2.367669758,0.894477089,-1.34980502,0.285052819,-3.23755196
0.426989597,0.800481559,0.109536316,9,0.638228736,1.945486968,0.991295111,1.625351977,1.644973662,2.403876455,-0.791880269,-3.160122393,2.617306002,2.050770575
0.810423572,0.554129491,0.013120631,6,1.685007897,1.706901782,1.868615017,1.912354483,2.007082573,2.524243104,1.987500899,-1.311999345,1.505777602,-3.451151555
0.551728272,0.530104858,0.76507534,3,1.170697022,0.944564698,1.002632191,0.785713311,0.760260374,2.228211822,0.536931044,-1.337798645,0.129015522,-2.927305338
0.766706483,0.084061757,0.393107108,3,1.254105802,0.768107951,1.774222282,1.024220098,1.926655704,2.872124983,1.737011242,-1.909202161,1.511784296,-3.728974844
0.722271784,0.810229317,0.798000806,8,1.619470764,1.151079798,1.24367409,1.765634542,1.318580481,1.44292275,1.268314453,-0.030654326,0.858863078,-2.078005563
0.970746418,0.427292223,0.01318852,2,1.837077944,1.696672306,0.843590111,1.547702402,3.314839533,2.045005004,2.869936101,-0.702729072,2.811994219,-2.662936457
0.226336904,0.819466101,0.556033812,3,1.854036081,1.682324517,1.29510996,1.064662782,1.535590956,2.590066713,-1.310260268,-1.798418156,-1.741882581,-3.284088537
0.045395301,0.149415369,0.602482852,8,0.889000799,1.266555831,0.781505034,0.704287364,2.038664019,3.169072364,-2.69307071,-4.624080876,0.16444841,-0.26736899
0.146510524,0.674392014,0.234959426,9,0.708635333,0.636781869,1.863295581,1.954168907,2.525167972,2.262825581,-2.611400072,-3.246932562,3.318884987,1.289798913
0.367472743,0.358160715,0.326023655,13,0.515613045,1.08679511,0.906912851,0.993490785,2.736531796,3.545655586,-1.721797452,-4.845939746,4.452371786,3.746535973
0.900069841,0.777441817,0.677137722,8,1.497553327,1.149775109,1.743901961,0.985284362,2.342068482,1.415774082,2.239923064,0.30958679,1.964800263,-1.548703888
0.762677242,0.904784477,0.206978929,13,1.246136865,1.617613482,0.507646775,0.694924403,1.158729497,2.260141325,1.104879776,-1.286761661,0.524720709,-2.967476851
0.76624026,0.434310492,0.201498555,8,1.995998839,0.925811816,1.134674735,1.137057524,1.566230078,2.423254807,1.48957403,-1.424971968,1.163300806,-3.220379128
0.114857694,0.92848955,0.306298354,8,1.326861806,1.881471423,1.014304567,1.261308784,2.19157878,3.293544271,-1.988320738,-2.666312965,-2.393579272,-3.954802805
0.894982732,0.835900061,0.814619434,2,1.532979197,1.124257325,1.767655222,1.926398828,2.818363058,1.425821469,2.403123023,1.086779026,2.317836345,-1.040439873
0.087490554,0.404629828,0.351219386,2,1.065522635,1.261789656,1.493949282,1.414910096,2.075438999,3.150997751,-2.167094467,-3.079723651,-1.861729189,-3.220445441
0.690432701,0.66616759,0.641391541,8,1.821227065,1.764739309,1.129990066,1.501513516,1.139519272,1.86310644,1.137490839,-0.68952736,0.578956195,-2.689812066
0.89860786,0.052943896,0.844121289,10,1.922536705,1.307069842,0.98106116,1.981483851,2.145147467,1.850891305,2.065990057,-0.621247514,1.672616107,-2.523943932
