at_gw1,at_gw2,at_gw3,window,rip,gw1,gw2,gw3,hyp_lag,hyp_frac1,hyp_frac2,hyp_frac3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.948029741,0.464809623,0.071597796,7,1.701821356,1.454933225,0.962403704,0.892777841,10,0.924050552,0.242719929,0.660155926,2.598297084,2.236187225,2.703788936,-0.308979479,1.706552999,-3.554448805
0.702059479,0.883349889,0.553398406,8,0.860250716,1.699554154,1.534083921,0.901352339,13,0.51476275,0.822243445,0.670787112,1.735436315,1.386335923,1.68246594,1.60420643,1.277432203,-1.532112257
0.746111943,0.841808649,0.501896639,13,1.485398389,1.088288844,1.093314533,1.48166956,2,0.425364271,0.204469837,0.864501915,1.076995331,2.222282834,1.033137043,-0.463834384,0.324828431,-3.482319471
0.488985223,0.240418651,0.331294366,7,1.82997061,1.482269028,0.576746357,0.618175698,2,0.225349363,0.682293014,0.238648211,0.498218834,3.340192999,0.107457958,-1.878140407,-0.533453473,-4.615500593
0.700443892,0.894826861,0.575692509,12,0.869600777,1.713326762,1.713762263,1.905853243,13,0.588182505,0.039402182,0.649201835,1.421128094,1.295447536,1.400052577,1.229567499,0.862682518,-1.897229836
0.152749625,0.689667023,0.806402684,6,1.618378554,1.580073827,0.914584055,1.869979799,19,0.838997031,0.054595884,0.721986683,1.986895524,2.928265439,-1.411082403,-1.122239054,-2.613367562,-4.36189539
0.27564492,0.871600771,0.56586617,9,1.43708666,1.789440068,1.851751335,1.772089683,9,0.764508866,0.056656886,0.853683565,1.448905232,2.435716462,-0.893534251,-0.574623281,-2.029309829,-3.822600175
0.251823601,0.578103808,0.144605632,7,0.862829896,0.591604244,1.486536953,1.337914986,9,0.093033139,0.9428858,0.107518039,1.279584237,1.491730753,-1.452672307,-0.777588443,1.384121091,-1.99862414
0.952402109,0.959361099,0.666300388,5,1.36645972,1.705407182,0.930805915,1.130943949,3,0.335007535,0.329814526,0.826073254,2.929233599,1.493929178,2.922179127,1.150997336,2.290519191,-1.829129303
0.910639417,0.152354167,0.155970669,9,1.964360881,0.74964547,1.725074446,1.104627352,11,0.829689145,0.730510262,0.753907793,2.173567931,3.182570388,2.290427,-1.398960871,1.24860686,-4.725899696
0.854041109,0.295841045,0.960719203,3,1.093410588,1.903966597,1.50039416,0.983405902,10,0.632027765,0.006931298,0.787856537,2.426520648,1.763176606,2.469915758,0.266089115,1.687486332,-2.836244806
0.247385271,0.844175633,0.834697019,8,0.809714849,1.126731399,0.948274732,0.615666099,9,0.817621357,0.589023804,0.861282504,0.45949304,1.319682551,-0.054237041,1.110290366,-0.662162116,-1.883442953
0.922474484,0.206797007,0.332060642,11,1.78777848,1.319628811,1.843087553,1.049106533,13,0.46096786,0.471334975,0.474080881,2.088539814,2.923563728,2.180964497,-1.158706012,1.252969621,-4.443398984
0.207460788,0.113681593,0.54773487,5,0.52667579,1.745151148,1.149050752,0.846774418,12,0.029522752,0.799011788,0.78814635,2.03247991,1.237275049,-2.005117161,1.033627702,2.649017562,-1.892492588
0.536060715,0.475121593,0.717933729,4,0.573363619,0.992613351,1.728767836,0.583935336,18,0.905945422,0.643760925,0.41562052,2.107186491,1.54155308,2.232828365,2.092389306,1.530332771,-0.465857248
0.708418624,0.231419843,0.90207075,8,1.613823169,0.664170562,1.037372166,1.666095782,7,0.570754431,0.10714754,0.711505282,1.214099467,2.216813918,1.314824557,-0.376448101,0.409203364,-3.586785202
0.144104604,0.753383716,0.930965435,12,1.152329752,1.258582475,0.945051334,0.646060124,12,0.612190473,0.372825119,0.133481427,2.062121228,3.262222609,-1.557588986,-1.877894865,-2.604396424,-4.628832999
0.571034683,0.809034119,0.507799349,10,1.28645291,1.74433273,1.622463081,1.315742388,21,0.633823067,0.176478431,0.751737878,0.599197338,2.44953591,0.479148489,-0.563085157,-0.645990344,-3.879898424
0.793389406,0.447903659,0.580883851,3,1.254442094,1.517442328,1.560111908,0.573668239,15,0.504710847,0.411946528,0.298625889,2.026696222,2.095976533,2.08691749,-0.257348054,1.294938523,-3.385155087
0.520926269,0.419677043,0.355221577,2,1.14564539,1.967665541,1.92178614,1.799814794,4,0.358388941,0.465868128,0.984533912,0.756520058,2.782794143,0.475416644,-1.132961887,-0.269295702,-4.108667717
0.774048571,0.208069286,0.483722502,8,1.205971575,1.320068559,1.008922198,1.187985829,22,0.39956536,0.685733571,0.420023015,1.530241632,2.826683657,1.633816429,-1.071504571,0.760180184,-4.289263096
0.631872237,0.056699997,0.957441094,4,1.347945655,1.32900369,1.644680869,1.95181569,15,0.757074293,0.9766169,0.697184418,1.04674831,2.523162469,1.198172395,-0.677141981,0.138972426,-3.922925629
0.836975276,0.394169271,0.512289602,12,0.578244347,1.599956297,1.685495982,1.417440223,18,0.692152743,0.751171425,0.661401367,2.708521732,1.374755715,2.656649445,1.739916443,2.305390532,-1.364536273
0.747018189,0.036764809,0.282600517,6,1.716073803,1.81032752,1.641313618,1.127149765,23,0.728561912,0.576976618,0.699838782,1.494808283,3.577798205,1.652193369,-1.831654949,0.594208182,-5.151852328
0.0631274,0.531474258,0.13216689,13,1.161992388,0.558318142,1.685266925,1.552842146,2,0.631123339,0.353592595,0.39704898,2.321731239,3.834893577,-2.172472291,-2.369236058,-2.417258358,-5.130713007
0.763688442,0.506766827,0.435929389,10,0.700207236,1.076817565,1.026930301,1.200179446,20,0.67789171,0.185345736,0.67115195,2.414559394,1.353494381,2.355077497,1.545939015,2.033872733,-1.563362083
0.115484915,0.983216876,0.502313117,4,0.575029982,1.084900761,1.972903559,1.159317593,21,0.663127913,0.524298697,0.617727465,0.532868057,1.706481989,-0.188640938,2.329554458,0.164329073,-0.604518801
0.637058872,0.281412297,0.740339916,12,0.84893498,1.546207824,1.789533741,0.555671271,18,0.281565628,0.854550514,0.08941663,1.235194097,1.357544688,0.949261839,-0.476898593,1.191637808,-1.492539435
0.321411925,0.035244724,0.410397702,11,1.466662929,1.737374813,1.862481882,1.301782251,19,0.708694656,0.591231775,0.394252305,1.318187832,4.15307027,-0.744609228,-2.500611617,-1.913074673,-5.721629496
0.099557215,0.626750965,0.661601014,4,0.824354354,1.194892191,1.888552118,1.397944171,18,0.941113205,0.588200971,0.595716365,1.05447117,1.382049746,-0.552420654,0.806529393,-1.495556478,-2.30480445
0.280574832,0.91101386,0.8017731,6,1.798944628,0.857018042,1.956557044,1.72627125,4,0.25832973,0.184986763,4.72E-05,1.252736424,1.626652645,-1.011244826,-0.213079469,-1.444315344,-2.5068997
0.655531339,0.432305715,0.423596225,5,1.459033338,0.614361402,1.442991982,1.095549733,18,0.438155017,0.693593339,0.664841594,1.12252415,2.767978715,1.24423141,-0.938607351,0.350368772,-4.242237285
0.183765007,0.920117513,0.726275804,10,0.958960333,0.949000398,1.718880066,0.764024652,7,0.48191378,0.737404134,0.163984376,1.179725033,1.217805819,-1.308000477,-0.003093323,-1.110393671,-2.004524701
0.103946739,0.741016966,0.047340864,7,1.499114208,1.649917602,1.203995009,1.115061014,17,0.043769151,0.190119409,0.081218901,2.21130377,3.690753635,-1.994806677,-2.427785241,-2.428253171,-4.938660916
0.178011632,0.640567713,0.465441001,9,0.65643908,0.800019365,0.618131634,0.883952922,6,0.57183308,0.561417523,0.452659044,0.971838108,1.065966761,-1.088083353,1.089651027,0.885749453,-1.214644971
0.869315183,0.085744265,0.425350988,12,1.365734171,1.159107049,1.786981974,0.924937802,4,0.421032299,0.705091399,0.48974718,1.745939391,3.124871934,1.770248882,-1.459937589,0.992320645,-4.540018889
0.367802888,0.932763609,0.999610584,9,0.932446764,0.781496994,1.237467652,1.583908758,18,0.674653785,0.750095592,0.666339438,0.431172875,1.385662827,0.165467571,1.194888387,-0.549668962,-2.033281597
0.138752198,0.227578199,0.810347493,6,1.664206819,1.670274418,0.556311894,1.481749878,8,0.091823088,0.138367897,0.141191515,2.026157304,3.549436045,-1.784983487,-2.278561908,-2.275172939,-4.739111356
0.414816667,0.612517072,0.192145417,13,1.73737144,1.369131421,1.61101704,0.870250156,17,0.980784691,0.778423246,0.788776129,1.025867482,3.360876306,-0.376480945,-1.580568443,-1.608173807,-4.912940062
0.870608252,0.072322674,0.062155497,2,1.373240079,1.730141254,1.216576956,1.172016775,10,0.458599001,0.852819656,0.307013628,2.600293873,2.852063548,2.44527263,-1.177327777,1.881423226,-4.261051812
0.210323639,0.796625374,0.483000481,3,1.229946032,1.892197531,1.826281132,1.734674401,11,0.954372537,0.84588845,0.356281498,1.662325394,2.464379384,-1.150927451,-0.684535073,-2.192385679,-3.825527242
0.884496509,0.824269673,0.561856046,2,0.510187416,0.63867857,1.070145134,1.514550251,19,0.501029815,0.493348874,0.199830076,4.271302182,2.774234388,3.639932476,3.178715216,4.458790149,1.670904625
0.463462337,0.507760078,0.635273738,13,0.772594997,1.591416312,0.898778217,0.638335734,23,0.941948857,0.294320873,0.550578362,0.629397704,1.391540121,0.622607527,0.622042568,-0.102270729,-2.214068297
0.484786268,0.451687492,0.309661898,2,0.708644016,1.575294724,1.10106568,1.018332998,13,0.337999265,0.055594114,0.416901312,1.340755449,1.127056451,0.718461882,0.8456922,1.501810766,-1.775778401
0.791686133,0.101188682,0.161289195,13,0.545485221,0.66675421,1.042594513,1.654228393,6,0.683397276,0.154630322,0.183344695,3.018399878,0.740518614,2.014000074,0.127494247,3.197419057,-0.027585368
0.546894046,0.51339438,0.071898923,12,0.769139893,1.984826599,0.791745839,1.663769856,23,0.784183285,0.835091548,0.990576529,0.862660159,2.028359202,0.870856141,-0.083586846,0.330120264,-3.3739718
0.56744156,0.255406334,0.392313216,5,1.972333629,0.57427078,0.523310353,1.65811043,16,0.210860383,0.89641939,0.450725056,0.725755851,3.072319794,0.697035207,-1.32771756,0.011618454,-4.582802552
0.907170262,0.485678915,0.737963418,5,0.899849271,1.50957719,1.101947092,1.612945818,20,0.290373243,0.757161948,0.750992698,3.083318148,1.420464728,2.867121592,1.418698895,2.881627943,-1.818649151
0.936979409,0.047027764,0.879966092,6,1.597202219,1.43991769,1.125677987,0.651339719,23,0.131234537,0.771778899,0.075365336,2.741913325,2.248050143,2.721320217,-0.685826564,2.21427015,-3.426735698
0.353775491,0.656526548,0.007553877,8,1.308789429,0.945233275,1.176554799,1.776679003,12,0.132574501,0.512017365,0.835974972,0.956146122,3.68657461,-0.658911417,-1.943036486,-1.222829914,-5.234181551
0.013861156,0.587765481,0.219466516,3,1.163502974,1.774509349,0.881084624,1.362491618,18,0.209225325,0.37643554,0.717262491,2.676655298,4.145998307,-2.320819812,-2.429985945,-3.033635427,-5.702428183
0.290197934,0.971258469,0.106767947,13,1.481500536,0.698728982,1.953196507,1.020840879,17,0.895147332,0.557673834,0.67941522,1.452758174,2.774997655,-0.882649883,-0.959144577,-2.064765982,-4.262922159
0.620210812,0.758531083,0.907542722,6,1.381411324,0.736196147,1.2186934,0.873348583,13,0.811735746,0.749593387,0.866885048,0.8864537,2.127870236,1.007014748,-0.096693124,-0.074318633,-3.333179354
0.32636547,0.121262846,0.139880286,4,1.0575497,1.7664692,0.629633236,1.103651223,20,0.443705041,0.345911178,0.294034158,0.901745674,3.478467782,-0.436375968,-2.042143746,-1.330079152,-4.800489927
0.190646795,0.660723694,0.607659219,2,0.947517768,0.619039966,1.312855723,1.039480564,7,0.022706608,0.277174319,0.703592227,1.399892277,1.770941922,-1.779406184,-0.027136787,0.573580619,-2.822874621
0.638754281,0.778452066,0.227129523,9,0.750162306,1.412444027,1.654591586,0.670966325,9,0.990616733,0.600072433,0.272240739,1.720502015,1.144144542,1.488961139,1.376865233,1.28665477,-0.772298977
0.828374913,0.006507279,0.850896663,5,1.021563916,0.643478433,1.186901564,0.510275041,6,0.887817753,0.009990412,0.919002683,2.388777666,1.849779413,2.480305007,-0.357305688,1.695405166,-2.838679481
0.359814059,0.642473948,0.12974435,5,1.999444455,1.823462305,0.771086577,1.4036326,14,0.62463282,0.309138564,0.645514706,0.934987757,3.569386345,-0.333132484,-1.846150728,-1.445955373,-5.117519983
0.348825326,0.642117145,0.483299121,12,1.711215329,0.957256006,0.81063528,1.237707017,19,0.496617266,0.080340476,0.627592981,1.165415878,3.396902517,-0.664631332,-1.664565413,-1.674953959,-4.945648741
0.619839764,0.85017643,0.136932587,7,0.927847688,1.554965883,0.713360816,1.209102024,19,0.104606286,0.741064887,0.797704697,1.298096297,1.843472713,0.869798246,0.17081735,1.391746203,-3.092477093
0.443375346,0.536332078,0.811056359,5,1.582597052,0.968990953,1.055661545,0.561562136,10,0.386979284,0.655388113,0.055159258,0.590000274,2.699536344,0.063712935,-1.292482901,-0.81466005,-3.964070852
0.166377709,0.640002261,0.42152966,8,1.885542242,1.607598012,1.635090197,0.666955276,9,0.933578216,0.918058698,0.738890034,1.938062494,3.278432032,-1.408435852,-1.511220364,-2.528940835,-4.759749054
0.701066017,0.90783512,0.487449958,13,1.988959501,1.7810781,1.824265329,1.410828604,9,0.926784427,0.265796262,0.095524698,0.861182319,1.89821004,0.929405614,-0.195636209,-0.23011075,-3.068941796
0.406626502,0.719066394,0.186082621,10,1.267279669,0.612779925,1.017667273,1.865146608,9,0.199063749,0.633364744,0.707871176,0.799145986,3.341981069,-0.470532401,-1.585327008,-1.030801879,-4.85931452
0.651502897,0.285077826,0.282277982,13,1.357760791,1.341810173,0.63384496,1.462974778,9,0.255073803,0.215551131,0.78507621,0.699834586,3.261448439,0.620762303,-1.521596437,-0.198546274,-4.77197376
0.287090274,0.316167245,0.152041255,5,0.896997494,0.888445698,1.177018046,1.532278545,9,0.286296956,0.776682022,0.493946293,0.637286679,2.270853402,-0.830129353,-0.756943253,0.147534239,-3.588389872
0.965207597,0.637127743,0.384559073,9,0.835297617,1.789945541,0.563799789,1.717584464,12,0.834861277,0.074006134,0.809242325,3.072787223,1.408533225,3.035110903,1.517607487,2.398920569,-1.601177104
0.669959456,0.594630157,0.362086509,2,1.912688096,1.12710752,1.207622087,1.370910184,15,0.207261571,0.313082417,0.251060063,1.410026808,2.270492327,1.255174005,-0.546063287,0.673316751,-3.575913759
0.540212912,0.071710005,0.498644429,9,0.715983643,1.81497908,0.68562755,0.508142483,10,0.903765434,0.381280104,0.126294677,1.206890124,0.669736081,0.922710329,-0.03208581,0.968645233,-0.675351706
0.27457179,0.032185886,0.915855734,11,1.325281247,1.335718663,1.003377626,1.170739961,17,0.461512809,0.595229347,0.72393147,1.471483994,3.71604514,-0.981319691,-1.947918332,-1.987397569,-5.225378605
0.415188152,0.921522826,0.926608753,7,0.982035815,1.230943647,1.089841473,1.266925919,19,0.947796864,0.239659682,0.857519092,0.53058659,1.611866523,0.302104699,0.68066854,-0.832217218,-2.56183642
0.402616781,0.333258097,0.915847345,2,1.927332191,1.007154355,0.659015861,1.223127418,3,0.354045693,0.028189595,0.844784385,0.770170969,2.784395555,-0.259437122,-1.403494463,-0.799887797,-4.027648769
0.357835608,0.82066702,0.116056453,4,1.332839929,1.434504135,1.075289475,1.523337426,19,0.639029728,0.167753703,0.292942042,0.912597069,3.131157379,-0.315353151,-1.474095138,-1.424932639,-4.614893503
0.376401959,0.101697633,0.6058194,6,0.87359826,1.86318232,1.090285476,1.369748219,2,0.811188517,0.178485326,0.4082144,0.609814979,1.869437443,-0.528146635,-1.266267693,0.034871307,-2.081467222
0.255780124,0.518223768,0.253105151,5,1.644124316,1.167875021,1.451520707,0.940085511,9,0.309727035,0.724241971,0.242915381,1.38250417,3.375958435,-1.009593922,-1.817531419,-1.74812791,-4.815875999
0.91620766,0.971568553,0.084711777,5,1.787808733,1.96600639,1.162423259,1.117138032,2,0.469781167,0.900260687,0.882386322,2.701109257,1.620938725,2.728463991,0.557414014,1.997765082,-2.470471975
0.507037662,0.579708866,0.828780663,13,1.363131001,1.685330509,1.376302241,1.166753735,7,0.533656424,0.21119526,0.381746594,0.666617349,2.628599729,-0.000424179,-0.877189405,-1.014353529,-4.038075326
0.836907369,0.279064714,0.636830564,9,1.061954441,0.922251803,0.579892724,1.460013831,8,0.577886555,0.7847673,0.749232662,1.938830548,1.893797943,2.013875809,0.057643321,1.163518308,-3.098332827
0.408305136,0.727357264,0.279986936,8,1.972119651,0.55568691,0.845069324,1.002886751,9,0.101901607,0.249350366,0.095634451,0.705428967,3.022679747,-0.42977819,-1.659394352,-0.844049244,-4.291625496
0.727831995,0.344633178,0.310925566,13,0.517272817,1.311412469,0.766083952,1.539889392,21,0.14814597,0.958552077,0.757165096,2.66233892,1.405313283,1.020050298,1.601311603,3.91514999,-1.527206472
0.748336815,0.095555627,0.263153784,3,1.303864912,1.130237354,1.447533246,1.009664918,10,0.824747388,0.735846721,0.898029104,1.751995661,3.16233808,1.852579237,-1.393692601,0.971902614,-4.647471381
0.48713097,0.174846482,0.179641883,8,0.677352385,1.580586735,0.823610984,0.626988403,6,0.095688759,0.779584315,0.503386807,1.621436604,1.116921438,-0.218492225,0.594521059,2.598655585,-1.637903265
0.392271054,0.905060375,0.695827429,13,1.081812455,1.624577864,0.604088843,1.587437713,18,0.049292727,0.203975472,0.815200032,0.929566072,2.702087632,-0.691339816,-0.849401705,-1.141043984,-4.115017451
0.118836642,0.674113126,0.138436903,2,0.677495935,1.682231383,1.373088108,1.07509034,10,0.231236663,0.265665112,0.162499459,1.238284185,0.879688604,-1.871098053,-0.451631394,0.384890927,-1.252779381
0.47836894,0.653185482,0.301950211,9,1.243935859,0.813169035,1.952411029,0.80738859,8,0.733456444,0.487168818,0.862430344,0.628382422,2.735180506,0.136214155,-0.907136327,-0.947558519,-4.184078211
0.231485976,0.544906878,0.036133742,6,1.334880272,1.053179345,1.341726712,1.988490926,22,0.068429764,0.640723189,0.536762613,1.496295361,3.943156977,-1.287108284,-2.238472223,-1.694521097,-5.522183656
0.183802102,0.745166207,0.833479328,13,1.757659476,1.36017278,1.636565755,1.156003193,11,0.45199554,0.704782619,0.810647995,1.91177081,2.854679059,-1.465442075,-1.029984564,-2.401593067,-4.292437952
0.144028568,0.683180117,0.595634514,8,1.862681291,1.554736001,1.158978598,1.414767661,15,0.663054538,0.270678289,0.208497584,2.041266011,3.183852417,-1.502084314,-1.613201081,-2.616952911,-4.636442297
0.128226848,0.522356032,0.968874133,8,1.295715182,1.681933604,0.644166132,0.804550078,20,0.03431922,0.062146898,0.144866349,2.104832134,3.601860483,-1.891542623,-2.340668485,-2.324258597,-4.876662322
0.612309588,0.502331003,0.420335351,9,1.337672619,1.257808133,1.307921672,1.448893792,20,0.787082828,0.422283189,0.063299639,0.716386148,2.69812164,0.739850124,-1.241126733,-0.413086242,-3.968800635
0.080174869,0.532207579,0.551905364,5,1.418148285,1.92804819,1.172959385,0.913226296,4,0.346629715,0.495465212,0.535564572,2.358957308,3.659116354,-2.035617604,-2.011238584,-2.667516658,-5.103314175
0.680191104,0.609433283,0.29343428,4,1.975578622,1.428615496,1.564804079,1.709578264,16,0.207075851,0.490446873,0.746907802,1.326207949,2.502265075,1.406442823,-0.645444458,0.664664118,-3.916307869
0.593253106,0.591276639,0.382484648,11,1.402286488,1.860336228,1.221860178,1.554083652,2,0.724872936,0.644692887,0.017869892,0.632885291,2.671626203,0.497204711,-1.307541211,-0.41040275,-3.875186676
0.762464436,0.019678945,0.021054661,8,0.653207932,0.856616877,0.978818886,0.611196088,17,0.519680748,0.475928216,0.045902521,2.799952871,1.02833881,2.542609521,0.069177241,2.740773945,0.616584713
0.420803385,0.141567939,0.687061995,4,1.451094313,1.81497955,0.721934133,1.156325518,18,0.690159428,0.258038431,0.985589119,0.675267531,3.372675299,0.023755378,-1.56840017,-1.106157692,-4.803403865
0.622687885,0.01361022,0.368600536,3,1.337057033,1.768750992,1.04922631,1.194263711,7,0.686857257,0.411698957,0.359490962,1.067684081,3.195499663,1.158439514,-1.522614959,0.217012559,-4.63589203
0.406109681,0.389706166,0.457305574,8,1.523582075,0.616840458,0.809777265,1.175031003,5,0.802968963,0.247773929,0.849133942,0.819822916,3.303745878,-0.25482475,-1.680749506,-1.124209496,-4.758430867
0.243642128,0.939493582,0.968897273,2,1.272271724,0.931556702,1.247807335,1.743875522,22,0.417627127,0.026434419,0.651365125,1.402263659,1.987740188,-0.981146963,0.018609254,-1.844162097,-3.074179989
0.855664726,0.484864596,0.789881521,9,0.836431599,1.081936846,1.051867406,1.41880098,14,0.42286151,0.799215575,0.414850033,2.654007154,1.3105185,2.427809159,1.539199051,2.418196951,-1.293987522
0.717919466,0.969846572,0.88067107,9,1.621542125,0.680703645,1.948909598,1.225793886,10,0.057858065,0.947104942,0.008679586,1.228390968,1.403205725,1.165151573,0.778395434,0.754508447,-1.922641297
0.243617432,0.629588399,0.339606567,5,0.573055564,1.466270772,1.422866491,1.789095322,14,0.783115341,0.727239579,0.614120377,0.597409276,1.213458814,0.122850373,1.423504938,0.37903071,-1.507267308
0.815559725,0.713180389,0.415357054,4,0.926008802,1.83687198,1.364645494,1.983636854,9,0.50798143,0.42252083,0.30057387,2.508714287,1.152149774,2.508173745,0.962055234,1.932114788,-1.717260982
0.839219034,0.517215384,0.974906613,6,0.990935415,0.918080974,0.939480735,1.651232522,19,0.375078815,0.107455602,0.055974501,2.417722907,0.994315793,2.376471782,0.790099479,1.965008803,-0.704817734
0.502226541,0.751705107,0.840221289,2,0.690015927,1.668771677,1.487902232,0.676005612,12,0.130717142,0.127031276,0.734621865,1.633258851,1.555001952,0.367086763,2.137629222,2.351884544,-0.795653425
0.174623519,0.738218798,0.030402067,8,1.449034645,0.804410499,1.15867254,1.19884238,9,0.852817126,0.753330308,0.149104616,1.819802274,3.594237798,-1.267333094,-2.136289186,-2.393545882,-5.014139715
0.172516969,0.953588154,0.986713615,12,0.819520295,1.209252495,0.968608317,1.681591508,18,0.165472129,0.72243504,0.103253664,1.223687408,0.905240744,-1.505400319,0.485397832,0.321990902,-0.775251438
0.188061931,0.27338622,0.238152231,13,0.940730458,1.212720466,1.325367429,0.794511212,22,0.793188842,0.571065335,0.434109582,1.212305502,2.798669972,-0.825327761,-1.279418143,-1.589436098,-4.055051157
0.623689274,0.577509572,0.769462167,8,0.894685582,1.261502814,1.890458568,1.637267994,4,0.843659222,0.093731675,0.506881258,1.396441732,1.321357516,1.042693943,0.903665053,0.968549476,-1.681468585
0.367389461,0.625527694,0.422567923,2,1.549841981,1.796084738,1.700072241,1.641977504,23,0.627599509,0.025437044,0.954126732,0.859850706,2.859683323,-0.299005321,-1.030465456,-1.343406405,-4.255918543
0.366357581,0.224936344,0.632409097,9,0.511815464,0.654093717,1.108862307,1.765523157,9,0.772524803,0.492703748,0.000781876,1.59928474,1.339026104,1.312086014,0.271228832,1.253005547,1.833009741
0.562868834,0.889216678,0.482947141,10,0.50005528,0.791793927,1.889021593,1.685532341,14,0.122321001,0.157332049,0.67942435,2.715061954,1.767004878,0.304832983,2.478128593,4.461052888,-0.522314121
0.984684544,0.358933982,0.591277748,4,1.107560087,1.608163289,1.969816173,1.535866433,23,0.504956661,0.351856442,0.33722455,3.118512688,1.83426822,3.180123512,0.004253735,2.40597532,-3.019541081
0.990410338,0.666176029,0.538379665,4,0.854547602,0.74975213,1.715796716,1.756630934,6,0.790074509,0.442773925,0.815302658,3.887610195,1.534045422,3.75447133,2.065050177,3.4354358,-0.818535914
0.666857237,0.640267539,0.710014816,12,1.661951392,1.160009118,1.92929231,1.353674431,11,0.452797355,0.437268009,0.966789168,0.798530558,2.328644402,0.823869945,-0.409447677,-0.162352978,-3.689816901
0.849690669,0.48512429,0.560923784,7,1.928622051,0.515868536,1.233797652,1.288211884,2,0.003112437,0.801928637,0.111584236,2.156127958,1.893173253,2.010941454,-0.179100413,1.8568655,-2.985277364
0.927400676,0.992323143,0.508705667,6,0.667407643,0.787731973,1.913581767,0.507886741,10,0.594191405,0.719712502,0.501554185,3.839576903,2.823008756,3.432332278,3.586834877,3.548293994,0.777022377
0.70707281,0.017901248,0.864654892,11,0.632955338,0.599382263,1.599564252,1.566667777,7,0.701380816,0.58890444,0.249820802,2.565480661,0.868636595,1.973746575,0.86384569,2.460324933,-0.588125782
0.543763574,0.308057538,0.336684378,2,0.88437763,0.901629064,0.572755875,1.291418608,9,0.524028038,0.5516568,0.817137566,1.359323129,1.588629325,1.043387079,0.427585721,0.926114475,-2.581131978
0.667252206,0.749007159,0.622076862,8,1.777028939,1.831698205,1.501509141,1.813010242,15,0.635235128,0.156418454,0.506201413,0.988270756,2.033800526,1.127864443,-0.096098051,0.046005083,-3.344243811
0.807899519,0.758648313,0.799760755,13,1.691798378,1.407326827,1.804648083,1.828121009,19,0.367913974,0.114030093,0.30267295,1.322901851,1.774498664,1.395027243,0.217329824,0.454388862,-2.957060441
0.760853702,0.918928145,0.287038513,4,1.587825666,1.501663234,1.431891884,1.756966428,18,0.683650919,0.43693385,0.811423343,1.748735654,2.045938754,1.912303136,-0.058023143,0.915966226,-3.301093897
0.274572379,0.582200521,0.691617833,2,0.580178442,0.553623703,1.488256709,1.602867823,17,0.54345987,0.46565498,0.221504072,1.211511084,1.302819963,0.700887361,1.679529763,1.368291891,-0.009476866
0.107030515,0.739287175,0.138493029,6,0.861173555,1.979460705,1.924399452,0.919823704,5,0.050461665,0.55749424,0.817878816,1.739767347,1.675253437,-2.241690906,0.031849365,-0.21839276,-2.698947615
0.219420081,0.468569269,0.536192248,8,1.317989643,0.665573838,1.075213436,1.474568854,14,0.716011189,0.327267181,0.358185641,1.602061247,3.402935685,-1.073446402,-1.742071437,-2.164838057,-4.932775469
0.466383125,0.7037536,0.882791222,9,0.888541031,0.92959041,1.707240154,1.277600672,3,0.115326731,0.683600664,0.297763897,1.107475787,0.942424712,-0.362056895,0.77692116,1.643571205,-1.275119946
0.390781722,0.740054531,0.497892805,11,1.677055871,1.61218542,0.611522581,0.854872993,19,0.068019952,0.600215621,0.069988483,0.935549606,3.199398931,-0.591717563,-1.811678137,-1.229843965,-4.478337249
0.486171378,0.836439253,0.506981436,12,0.925898882,1.440349247,0.7470945,1.977095833,4,0.586728788,0.961915623,0.192322174,0.570859486,1.337780512,-0.073862056,-0.391946267,0.191384978,-2.022112321
0.487960728,0.897037891,0.301073214,7,1.958212032,1.55452579,1.662795498,1.780361211,11,0.054200928,0.706439662,0.871572822,0.490326252,2.458243355,0.100672556,-0.573225822,-0.53383891,-3.835761138
0.984633872,0.047273241,0.516907257,9,1.332176758,0.690615063,0.967065341,0.929378481,11,0.130120341,0.539047257,0.520626468,2.714674862,2.370880479,2.611111303,-0.503154349,2.275685769,-3.745753176
0.750015373,0.307550858,0.31972998,3,1.544886358,1.628864504,1.529174204,1.976980816,2,0.352143186,0.310660662,0.538815208,1.808867727,2.660029241,1.783441562,-0.954867595,1.151952054,-3.872811405
0.995218465,0.602786512,0.638459805,12,1.120325039,1.063042377,1.932004064,0.736601975,15,0.156683338,0.474420924,0.914950588,2.414446498,2.006934687,2.386859591,0.066284523,1.815685522,-3.218700105
0.647046249,0.11719243,0.185754124,2,0.849175806,1.815284334,1.027902418,0.749836371,3,0.808251835,0.202120876,0.712684847,1.850453312,1.71968579,1.321598169,0.25530188,1.525863258,-2.43701891
0.630876258,0.492270297,0.065690759,4,1.638968341,1.771222637,1.030944788,1.89077493,23,0.720625602,0.213106943,0.279840271,1.002991442,3.121084834,1.147182125,-1.487889137,0.082130229,-4.58611517
0.82847074,0.126112825,0.890374364,11,0.787896067,1.774577598,0.717710966,1.437622552,4,0.49597217,0.280138549,0.274463816,2.327149835,1.060753074,1.775197424,0.823457686,2.298782396,-0.619055463
0.085463585,0.021644972,0.415413741,8,1.325444016,1.305341784,1.968697569,1.610287163,19,0.738259575,0.731652264,0.983594126,2.293540938,4.385472421,-1.747701637,-2.605368928,-2.890237165,-5.93756754
