feature_id,nwm_time,U2D,V2D,LWDOWN,T2D,Q2D,PSFC,SWDOWN
23773423,2019-07-01_02:00:00,2.7658486366271973,-1.9592227935791016,303.03009033203125,292.5150451660156,0.007306876126676798,90076.0859375,274.94927978515625
23773421,2019-07-01_02:00:00,2.976161479949951,-1.9356478452682495,320.41845703125,295.6729736328125,0.007877763360738754,93708.65625,275.8106689453125
23774053,2019-07-01_03:00:00,2.7697317600250244,-1.0072839260101318,303.8299865722656,290.492431640625,0.00660088611766696,87924.53125,69.758056640625
23773987,2019-07-01_03:00:00,2.5583205223083496,-1.044661283493042,312.80078125,291.7605895996094,0.0076399268582463264,90035.0078125,69.87556457519531
23773961,2019-07-01_03:00:00,2.6222803592681885,-1.0414694547653198,315.37744140625,292.6962890625,0.007362474221736193,91512.25,71.03510284423828
23774027,2019-07-01_03:00:00,3.134251356124878,-0.9667783975601196,316.640380859375,293.1844787597656,0.007068908307701349,91938.03125,71.93834686279297
23773419,2019-07-01_03:00:00,2.521615505218506,-1.0452622175216675,304.3736267089844,290.1742248535156,0.007043742574751377,87935.6640625,69.10369110107422
23773417,2019-07-01_03:00:00,2.7189433574676514,-1.0190831422805786,320.8529357910156,293.2562561035156,0.008093385025858879,92016.0,70.20436096191406
23773415,2019-07-01_03:00:00,2.854029893875122,-1.006346583366394,315.4485778808594,292.62091064453125,0.007491736672818661,91306.265625,70.99847412109375
23773413,2019-07-01_03:00:00,2.973663091659546,-0.9905589818954468,327.67584228515625,295.0152587890625,0.007933265529572964,94288.4140625,72.098388671875
23773411,2019-07-01_03:00:00,3.1794869899749756,-0.9612826704978943,315.177734375,293.0218811035156,0.006971864029765129,91568.0,72.6025161743164
23773423,2019-07-01_03:00:00,2.5590336322784424,-1.047280192375183,309.4172668457031,291.4882507324219,0.007143115159124136,90084.0859375,70.77645111083984
23773421,2019-07-01_03:00:00,2.8248956203460693,-1.0108941793441772,325.4996337890625,294.5509033203125,0.007812275551259518,93714.0390625,71.2576675415039
23774053,2019-07-01_04:00:00,2.7472028732299805,-0.942232072353363,307.86212158203125,289.15875244140625,0.006867724470794201,87948.53125,0.0
23773987,2019-07-01_04:00:00,2.5769002437591553,-1.024851679801941,313.9762878417969,289.9212341308594,0.007692557759582996,90063.375,0.0
23773961,2019-07-01_04:00:00,2.628990411758423,-1.015371322631836,316.8268127441406,290.77825927734375,0.007537723518908024,91552.25,0.0
23774027,2019-07-01_04:00:00,3.0663251876831055,-0.83537358045578,318.5814208984375,291.2803955078125,0.007349107880145311,91964.34375,0.0
23773419,2019-07-01_04:00:00,2.538766860961914,-1.0288236141204834,305.8574523925781,288.36895751953125,0.007241491694003344,87962.09375,0.0
23773417,2019-07-01_04:00:00,2.7106032371520996,-0.96449875831604,320.87347412109375,291.16558837890625,0.008098184131085873,92040.0,0.0
23773415,2019-07-01_04:00:00,2.822312355041504,-0.92967689037323,317.1134948730469,290.76129150390625,0.007656348403543234,91340.125,0.0
23773413,2019-07-01_04:00:00,2.9309287071228027,-0.889947235584259,327.3095703125,292.7088623046875,0.008028150536119938,94328.4140625,0.0
23773411,2019-07-01_04:00:00,3.1090762615203857,-0.8206469416618347,317.5777587890625,291.19683837890625,0.007281838450580835,91592.0,0.0
23773423,2019-07-01_04:00:00,2.5795531272888184,-1.0329452753067017,311.4106750488281,289.7192687988281,0.00733687449246645,90117.90625,0.0
23773421,2019-07-01_04:00:00,2.796687126159668,-0.9457919597625732,325.5109558105469,292.33868408203125,0.007936106994748116,93754.0390625,0.0
23774053,2019-07-01_05:00:00,2.7330453395843506,-0.8766264319419861,314.3277282714844,288.57305908203125,0.0067831347696483135,87947.53125,0.0
23773987,2019-07-01_05:00:00,2.5913197994232178,-1.0001600980758667,316.9439697265625,288.7248229980469,0.007327347993850708,90062.375,0.0
23773961,2019-07-01_05:00:00,2.6345131397247314,-0.9895252585411072,320.37921142578125,289.35882568359375,0.007676037028431892,91551.25,0.0
23774027,2019-07-01_05:00:00,2.998898506164551,-0.6984621286392212,321.0660400390625,289.3546447753906,0.007833343930542469,91979.34375,0.0
23773419,2019-07-01_05:00:00,2.5618982315063477,-1.0128681659698486,309.78839111328125,287.53790283203125,0.006740397308021784,87961.09375,0.0
23773417,2019-07-01_05:00:00,2.7043581008911133,-0.9100301861763,323.2982482910156,289.6424865722656,0.008002225309610367,92055.0,0.0
23773415,2019-07-01_05:00:00,2.798726797103882,-0.8542432188987732,320.153564453125,289.180419921875,0.007837711833417416,91345.265625,0.0
23773413,2019-07-01_05:00:00,2.8898532390594482,-0.7945939302444458,330.7102966308594,291.0713806152344,0.008330387063324451,94343.4140625,0.0
23773411,2019-07-01_05:00:00,3.032788038253784,-0.6794306635856628,320.437744140625,289.3456115722656,0.007735196501016617,91607.0,0.0
23773423,2019-07-01_05:00:00,2.5936028957366943,-1.019227147102356,315.2117919921875,288.3984375,0.007444303948432207,90116.90625,0.0
23773421,2019-07-01_05:00:00,2.7801244258880615,-0.8748036026954651,328.8027038574219,290.7087707519531,0.008245620876550674,93766.421875,0.0
23774053,2019-07-01_06:00:00,2.7140955924987793,-0.8072515726089478,285.90911865234375,286.5671081542969,0.006745504215359688,87952.53125,0.0
23773987,2019-07-01_06:00:00,2.6042609214782715,-0.9826024174690247,289.7977600097656,287.22576904296875,0.007134987507015467,90067.375,0.0
23773961,2019-07-01_06:00:00,2.6405937671661377,-0.9601525068283081,295.5760192871094,288.13995361328125,0.007443126291036606,91556.25,0.0
23774027,2019-07-01_06:00:00,2.9300179481506348,-0.5653333067893982,296.7184143066406,287.8708190917969,0.007797444239258766,91984.34375,0.0
23773419,2019-07-01_06:00:00,2.5751914978027344,-0.9889659285545349,283.5251159667969,285.98583984375,0.007024998776614666,87966.09375,0.0
23773417,2019-07-01_06:00:00,2.6976239681243896,-0.856009304523468,296.1888427734375,288.1930847167969,0.00764258299022913,92076.0,0.0
23773415,2019-07-01_06:00:00,2.771238327026367,-0.7677071690559387,294.5876159667969,287.7887878417969,0.0075015719048678875,91356.40625,0.0
23773413,2019-07-01_06:00:00,2.8397998809814453,-0.6911373138427734,305.9923095703125,289.6662292480469,0.008334705606102943,94348.4140625,0.0
23773411,2019-07-01_06:00:00,2.9557547569274902,-0.5390444993972778,297.0416259765625,287.9430847167969,0.00769598875194788,91612.0,0.0
23773423,2019-07-01_06:00:00,2.604870319366455,-1.0050691366195679,290.663818359375,287.37420654296875,0.007041339762508869,90115.84375,0.0
23773421,2019-07-01_06:00:00,2.7485108375549316,-0.7957198023796082,303.33978271484375,289.3008728027344,0.008192097768187523,93771.421875,0.0
23774053,2019-07-01_07:00:00,2.697415590286255,-0.40765058994293213,288.6890869140625,286.1631774902344,0.007441964000463486,87927.53125,0.0
23773987,2019-07-01_07:00:00,2.6273062229156494,-0.5435872077941895,288.6267395019531,286.2530212402344,0.007287969347089529,90074.375,0.0
23773961,2019-07-01_07:00:00,2.6603341102600098,-0.5043812394142151,294.2703552246094,287.18072509765625,0.007544804364442825,91552.515625,0.0
23774027,2019-07-01_07:00:00,2.8759734630584717,-0.18143776059150696,296.55194091796875,287.0995178222656,0.00801345705986023,91977.65625,0.0
23773419,2019-07-01_07:00:00,2.596482992172241,-0.5603753328323364,282.0756530761719,285.0187683105469,0.007033778820186853,87959.5234375,0.0
23773417,2019-07-01_07:00:00,2.693204402923584,-0.4381788372993469,293.5463562011719,287.0143737792969,0.007558460813015699,92083.0,0.0
23773415,2019-07-01_07:00:00,2.752350091934204,-0.3601408898830414,294.2335205078125,287.02398681640625,0.007614865433424711,91353.5546875,0.0
23773413,2019-07-01_07:00:00,2.811652898788452,-0.28637364506721497,303.5208740234375,288.55364990234375,0.008195711299777031,94371.4140625,0.0
23773411,2019-07-01_07:00:00,2.9037013053894043,-0.15537093579769135,297.4348449707031,287.2643737792969,0.007970448583364487,91603.0,0.0
23773423,2019-07-01_07:00:00,2.6309611797332764,-0.5463798642158508,290.2992858886719,286.62213134765625,0.007184955291450024,90107.1484375,0.0
23773421,2019-07-01_07:00:00,2.7392265796661377,-0.38421791791915894,301.48773193359375,288.2974853515625,0.008115775883197784,93789.1796875,0.0
23774053,2019-07-01_08:00:00,2.6814279556274414,-0.007246996276080608,288.3004455566406,285.4571838378906,0.007414946332573891,87930.53125,0.0
23773987,2019-07-01_08:00:00,2.6447761058807373,-0.10573624074459076,287.7195129394531,285.5684509277344,0.00707113416865468,90077.375,0.0
23773961,2019-07-01_08:00:00,2.67321515083313,-0.0688982605934143,293.6246032714844,286.4126892089844,0.00758458161726594,91571.515625,0.0
23774027,2019-07-01_08:00:00,2.8241257667541504,0.2016146332025528,296.5324401855469,286.4046936035156,0.00813486147671938,91996.65625,0.0
23773419,2019-07-01_08:00:00,2.61250638961792,-0.13919726014137268,280.0439147949219,284.03509521484375,0.006864085327833891,87962.5234375,0.0
23773417,2019-07-01_08:00:00,2.6864428520202637,-0.021259572356939316,292.5977478027344,286.3255920410156,0.007308321073651314,92086.0,0.0
23773415,2019-07-01_08:00:00,2.7275609970092773,0.051273249089717865,293.8100891113281,286.38336181640625,0.007491635624319315,91356.5546875,0.0
23773413,2019-07-01_08:00:00,2.7770862579345703,0.12071734666824341,303.6412048339844,287.83160400390625,0.008431308902800083,94390.4140625,0.0
23773411,2019-07-01_08:00:00,2.8428215980529785,0.2302437573671341,297.20703125,286.5130920410156,0.008101778104901314,91622.0,0.0
23773423,2019-07-01_08:00:00,2.6549272537231445,-0.10075053572654724,289.198974609375,285.7486267089844,0.007205398287624121,90119.96875,0.0
23773421,2019-07-01_08:00:00,2.7226312160491943,0.03659146651625633,301.47918701171875,287.5953674316406,0.008294939994812012,93805.5625,0.0
23774053,2019-07-01_09:00:00,2.6716694831848145,0.4016064405441284,284.1136779785156,284.6512451171875,0.007316451519727707,87941.53125,0.0
23773987,2019-07-01_09:00:00,2.66681170463562,0.3298299014568329,284.4109802246094,284.8990783691406,0.007049521431326866,90084.0078125,0.0
23773961,2019-07-01_09:00:00,2.6888184547424316,0.38466739654541016,291.34063720703125,285.83056640625,0.007740180008113384,91577.25,0.0
23774027,2019-07-01_09:00:00,2.7745091915130615,0.5926838517189026,293.65277099609375,285.74139404296875,0.008190244436264038,92009.96875,0.0
23773419,2019-07-01_09:00:00,2.6351888179779053,0.29397112131118774,278.19586181640625,283.835205078125,0.006716759875416756,87957.5234375,0.0
23773417,2019-07-01_09:00:00,2.6823079586029053,0.4059924781322479,289.6688232421875,285.697509765625,0.007399825379252434,92097.0,0.0
23773415,2019-07-01_09:00:00,2.707848072052002,0.473669171333313,290.93505859375,285.697509765625,0.0076207430101931095,91367.5546875,0.0
23773413,2019-07-01_09:00:00,2.7503647804260254,0.5281857252120972,302.0113830566406,287.4112548828125,0.008563601411879063,94402.4375,0.0
23773411,2019-07-01_09:00:00,2.7951059341430664,0.6172186136245728,294.3421936035156,285.806884765625,0.008170394226908684,91633.0,0.0
23773423,2019-07-01_09:00:00,2.6810059547424316,0.36014270782470703,287.1434326171875,285.1932067871094,0.007406719960272312,90124.7109375,0.0
23773421,2019-07-01_09:00:00,2.709487199783325,0.4642680585384369,299.5368957519531,287.1348571777344,0.008421958424150944,93816.5625,0.0
23774053,2019-07-01_10:00:00,2.4015979766845703,0.6320769786834717,286.7765197753906,284.77545166015625,0.007540200836956501,87890.2265625,0.0
23773987,2019-07-01_10:00:00,2.386439085006714,0.5539439916610718,286.36761474609375,284.97283935546875,0.007093347609043121,90024.375,0.0
23773961,2019-07-01_10:00:00,2.4141674041748047,0.588653028011322,293.0952453613281,285.84112548828125,0.007797180209308863,91529.25,0.0
23774027,2019-07-01_10:00:00,2.520305633544922,0.8041814565658569,294.5625,285.44390869140625,0.008378732018172741,91961.96875,0.0
23773419,2019-07-01_10:00:00,2.3611576557159424,0.5240814089775085,281.2496643066406,284.0793151855469,0.006918648723512888,87895.953125,0.0
23773417,2019-07-01_10:00:00,2.411123275756836,0.623151421546936,291.4951477050781,285.765625,0.007367330137640238,92033.0,0.0
23773415,2019-07-01_10:00:00,2.4452333450317383,0.6816080808639526,292.7613830566406,285.72711181640625,0.007649353239685297,91313.40625,0.0
23773413,2019-07-01_10:00:00,2.4870238304138184,0.7309582829475403,302.4905090332031,287.0793151855469,0.008644765242934227,94354.4375,0.0
23773411,2019-07-01_10:00:00,2.5434603691101074,0.8213722705841064,295.0899353027344,285.46875,0.008382040075957775,91585.0,0.0
23773423,2019-07-01_10:00:00,2.4046413898468018,0.5583696961402893,289.22564697265625,285.2735900878906,0.0075019169598817825,90076.59375,0.0
23773421,2019-07-01_10:00:00,2.4426639080047607,0.6690040230751038,300.315673828125,286.879150390625,0.008495026268064976,93768.5625,0.0
23774053,2019-07-01_11:00:00,2.1480188369750977,0.8545434474945068,284.7501525878906,283.8671569824219,0.007615605369210243,87894.2265625,0.0
23773987,2019-07-01_11:00:00,2.124507427215576,0.7659294009208679,284.5870361328125,284.2444152832031,0.0070054791867733,90028.375,0.0
23773961,2019-07-01_11:00:00,2.1483891010284424,0.7756361365318298,290.52349853515625,284.8921813964844,0.007789254654198885,91538.515625,0.0
23774027,2019-07-01_11:00:00,2.2690322399139404,1.0153343677520752,293.7767028808594,284.8285827636719,0.008434790186583996,91968.28125,0.0
23773419,2019-07-01_11:00:00,2.0964672565460205,0.7450507879257202,279.566650390625,283.4644775390625,0.006698598153889179,87913.5234375,0.0
23773417,2019-07-01_11:00:00,2.149204730987549,0.8397736549377441,290.3395690917969,285.0556335449219,0.007484807167202234,92053.0,0.0
23773415,2019-07-01_11:00:00,2.187997341156006,0.8895259499549866,290.835693359375,284.8534851074219,0.007738627027720213,91333.40625,0.0
23773413,2019-07-01_11:00:00,2.229048490524292,0.9318563938140869,299.7660217285156,286.0299987792969,0.008724681101739407,94389.4140625,0.0
23773411,2019-07-01_11:00:00,2.2932605743408203,1.0284425020217896,293.887939453125,284.7743835449219,0.008377445861697197,91589.0,0.0
23773423,2019-07-01_11:00:00,2.135089635848999,0.7507907748222351,286.93603515625,284.42279052734375,0.00742538645863533,90086.84375,0.0
23773421,2019-07-01_11:00:00,2.1911849975585938,0.8701039552688599,297.59649658203125,285.82513427734375,0.008585866540670395,93801.9375,0.0
23774053,2019-07-01_12:00:00,1.8799067735671997,1.0912089347839355,300.1647033691406,283.5907897949219,0.0077063217759132385,87906.53125,0.0
23773987,2019-07-01_12:00:00,1.8437989950180054,0.9795599579811096,296.7191467285156,283.63800048828125,0.006698340643197298,90053.375,0.0
23773961,2019-07-01_12:00:00,1.8734582662582397,0.9773117899894714,302.2894592285156,284.2869873046875,0.00747637078166008,91563.515625,0.0
23774027,2019-07-01_12:00:00,2.0134317874908447,1.2327452898025513,307.0556945800781,284.23431396484375,0.008138547651469707,91995.59375,0.0
23773419,2019-07-01_12:00:00,1.8207764625549316,0.9750909805297852,292.26519775390625,282.88458251953125,0.006507929414510727,87924.953125,0.0
23773417,2019-07-01_12:00:00,1.880278468132019,1.0593340396881104,302.68389892578125,284.29437255859375,0.007294813171029091,92078.0,0.0
23773415,2019-07-01_12:00:00,1.922716736793518,1.1032991409301758,303.91455078125,284.2462463378906,0.007590936962515116,91358.40625,0.0
23773413,2019-07-01_12:00:00,1.9772058725357056,1.1412115097045898,312.22979736328125,285.28997802734375,0.008498595096170902,94399.4375,0.0
23773411,2019-07-01_12:00:00,2.041088104248047,1.2356758117675781,307.22283935546875,284.21624755859375,0.008126417174935341,91614.0,0.0
23773423,2019-07-01_12:00:00,1.8651832342147827,0.9522752165794373,298.0928039550781,283.8262634277344,0.006963343359529972,90105.78125,0.0
23773421,2019-07-01_12:00:00,1.9197804927825928,1.0816012620925903,310.2127990722656,285.13092041015625,0.008387974463403225,93813.5625,0.0
23774053,2019-07-01_13:00:00,1.8768260478973389,0.9402327537536621,295.6298828125,283.9245300292969,0.007759710308164358,87844.2265625,36.602508544921875
23773987,2019-07-01_13:00:00,1.8275163173675537,0.8052996397018433,290.8639831542969,283.5816955566406,0.006863826420158148,90010.375,37.25
23773961,2019-07-01_13:00:00,1.8670287132263184,0.8070809841156006,295.7393493652344,284.23223876953125,0.0073990849778056145,91520.515625,37.5
23774027,2019-07-01_13:00:00,2.0204505920410156,1.1316739320755005,302.2816162109375,284.6382751464844,0.008047007955610752,91936.59375,36.81871795654297
23773419,2019-07-01_13:00:00,1.806787371635437,0.7925111651420593,288.71746826171875,283.3620910644531,0.006635515484958887,87881.953125,36.8392448425293
23773417,2019-07-01_13:00:00,1.8759771585464478,0.9018474221229553,295.864013671875,284.1243591308594,0.007300813216716051,92035.0,37.01603698730469
23773415,2019-07-01_13:00:00,1.9198468923568726,0.9640417695045471,297.9429931640625,284.2879943847656,0.007625138852745295,91305.5546875,37.22654342651367
23773413,2019-07-01_13:00:00,1.98096764087677,1.0109814405441284,302.9189453125,284.9006042480469,0.007976405322551727,94372.4375,37.031707763671875
23773411,2019-07-01_13:00:00,2.049201250076294,1.1437658071517944,302.1352844238281,284.5931091308594,0.007987458258867264,91555.0,36.79216384887695
23773423,2019-07-01_13:00:00,1.8494137525558472,0.77726811170578,293.27008056640625,284.0384826660156,0.0070715961046516895,90056.71875,37.59475326538086
23773421,2019-07-01_13:00:00,1.9159173965454102,0.9338187575340271,301.48370361328125,284.8211975097656,0.007954847067594528,93781.3203125,37.25
23774053,2019-07-01_14:00:00,1.875610113143921,0.7949838638305664,296.000732421875,285.1758728027344,0.008157960139214993,87866.2265625,124.46920776367188
23773987,2019-07-01_14:00:00,1.815617322921753,0.6255976557731628,294.58245849609375,285.5888366699219,0.00722659332677722,90016.375,125.74089050292969
23773961,2019-07-01_14:00:00,1.8594093322753906,0.6315444111824036,297.26312255859375,285.6591491699219,0.007890152744948864,91542.515625,127.15980529785156
23774027,2019-07-01_14:00:00,2.0423872470855713,1.0355443954467773,300.139404296875,285.33746337890625,0.008413839153945446,91974.59375,125.95098114013672
23773419,2019-07-01_14:00:00,1.7941926717758179,0.6131570339202881,291.7641906738281,285.11181640625,0.0071332394145429134,87887.953125,124.2385482788086
23773417,2019-07-01_14:00:00,1.8739149570465088,0.7482914328575134,298.33123779296875,285.79058837890625,0.0077564287930727005,92041.0,125.63888549804688
23773415,2019-07-01_14:00:00,1.9294447898864746,0.8267204165458679,298.1496276855469,285.4921569824219,0.008000848814845085,91321.40625,126.4775390625
23773413,2019-07-01_14:00:00,1.9935353994369507,0.8905469179153442,304.5299377441406,286.2276916503906,0.008791874162852764,94394.4375,126.53270721435547
23773411,2019-07-01_14:00:00,2.0684804916381836,1.0533398389816284,300.27880859375,285.33746337890625,0.0083972979336977,91593.0,126.09383392333984
23773423,2019-07-01_14:00:00,1.8303009271621704,0.5989458560943604,294.2798767089844,285.37677001953125,0.007491299416869879,90078.6015625,127.24433135986328
23773421,2019-07-01_14:00:00,1.9191852807998657,0.7947942614555359,302.6930236816406,286.0902099609375,0.008695483207702637,93803.3203125,126.7056655883789
23774053,2019-07-01_15:00:00,1.8772499561309814,0.640496551990509,326.5611267089844,285.4358825683594,0.008792470209300518,87874.2265625,249.77093505859375
23773987,2019-07-01_15:00:00,1.7977259159088135,0.44838806986808777,332.8660888671875,286.70782470703125,0.008680662140250206,90020.0078125,248.30331420898438
23773961,2019-07-01_15:00:00,1.8449876308441162,0.46627071499824524,332.9227294921875,286.4219665527344,0.009030038490891457,91534.515625,250.5109100341797
23774027,2019-07-01_15:00:00,2.0502567291259766,0.9312451481819153,329.6387939453125,285.8307189941406,0.008729268796741962,91966.59375,255.8474578857422
23773419,2019-07-01_15:00:00,1.7780816555023193,0.4301118850708008,323.23388671875,285.21044921875,0.007919940166175365,87879.953125,245.6947479248047
23773417,2019-07-01_15:00:00,1.8662388324737549,0.5938026309013367,335.3746643066406,286.8824768066406,0.009153656661510468,92033.0,250.58441162109375
23773415,2019-07-01_15:00:00,1.9310846328735352,0.6853888630867004,331.24322509765625,286.0931091308594,0.009022045880556107,91323.265625,253.4602508544922
23773413,2019-07-01_15:00:00,1.9951752424240112,0.7695804834365845,340.95477294921875,287.5301208496094,0.009783375076949596,94386.4375,254.23260498046875
23773411,2019-07-01_15:00:00,2.077932834625244,0.9581696391105652,329.92205810546875,285.8668518066406,0.008764557540416718,91585.0,255.88795471191406
23773423,2019-07-01_15:00:00,1.8125016689300537,0.41865456104278564,328.9076232910156,285.86639404296875,0.008655981160700321,90076.78125,249.84158325195312
23773421,2019-07-01_15:00:00,1.9208251237869263,0.6464120149612427,338.7558288574219,287.2084655761719,0.009667388163506985,93797.9375,252.9601287841797
23774053,2019-07-01_16:00:00,2.264432907104492,0.17560185492038727,323.5383605957031,286.2115173339844,0.00899273157119751,87887.2265625,371.4727478027344
23773987,2019-07-01_16:00:00,2.246516704559326,0.005711260251700878,332.4398193359375,287.67144775390625,0.00953879114240408,90017.0078125,369.2756652832031
23773961,2019-07-01_16:00:00,2.2785251140594482,0.0450262688100338,331.68109130859375,287.3878479003906,0.009532040916383266,91542.25,372.3234558105469
23774027,2019-07-01_16:00:00,2.3431642055511475,0.46872615814208984,326.5810241699219,286.5937194824219,0.008971326053142548,91977.28125,380.9371643066406
23773419,2019-07-01_16:00:00,2.2288312911987305,-0.027267612516880035,319.45745849609375,285.4073791503906,0.008800257928669453,87890.5234375,365.26171875
23773417,2019-07-01_16:00:00,2.268001079559326,0.13811224699020386,335.4529113769531,287.9781188964844,0.01003667339682579,92030.0,372.65008544921875
23773415,2019-07-01_16:00:00,2.2927989959716797,0.237407848238945,329.9079895019531,287.03472900390625,0.009599538519978523,91320.265625,376.9530334472656
23773413,2019-07-01_16:00:00,2.3290488719940186,0.32848986983299255,339.2679748535156,288.59991455078125,0.010060148313641548,94367.4375,378.4063415527344
23773411,2019-07-01_16:00:00,2.3609700202941895,0.50395667552948,326.90478515625,286.6343688964844,0.00901433452963829,91598.0,380.9941101074219
23773423,2019-07-01_16:00:00,2.266047954559326,-0.007052597589790821,327.40704345703125,286.6945495605469,0.009248245507478714,90089.4765625,371.40521240234375
23773421,2019-07-01_16:00:00,2.2980563640594482,0.2092522531747818,336.9727478027344,288.2239685058594,0.009952409192919731,93781.5625,376.3223876953125
23774053,2019-07-01_17:00:00,2.6471898555755615,-0.2982677221298218,317.5058288574219,286.7474670410156,0.008258922025561333,87897.53125,468.93597412109375
23773987,2019-07-01_17:00:00,2.693657159805298,-0.44532620906829834,331.1089782714844,288.938232421875,0.0093497633934021,90024.0078125,466.8165588378906
23773961,2019-07-01_17:00:00,2.7100629806518555,-0.37903279066085815,330.8941650390625,288.864013671875,0.009162270464003086,91538.515625,473.0021667480469
23774027,2019-07-01_17:00:00,2.630751371383667,0.00048807222628965974,325.55078125,288.05804443359375,0.008614727295935154,91981.96875,484.14794921875
23773419,2019-07-01_17:00:00,2.684574604034424,-0.49137619137763977,318.84674072265625,286.6836242675781,0.008870049379765987,87897.5234375,460.628173828125
23773417,2019-07-01_17:00:00,2.666499376296997,-0.31965377926826477,336.7865295410156,289.7037353515625,0.010095842182636261,92021.0,471.1072998046875
23773415,2019-07-01_17:00:00,2.6606533527374268,-0.2169608771800995,329.5168151855469,288.5389404296875,0.009381384588778019,91321.125,477.8912658691406
